País,Variable,Código CINE,Nivel CINE,Grado,Población,2018,2019,2020,2021,2022,2023
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,188,140,151,417,520,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,322,219,232,770,846,
Rep.Dom,𝐼𝑅𝐴𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,25,20,17,83,87,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Total,4716,5414,6366,6232,8397,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Hombres,2255,2528,2919,2834,3919,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-1,Educación primaria,,Mujeres,2461,2886,3447,3398,4478,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Total,2548,2936,3367,2989,4533,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Hombres,1133,1215,1451,1227,1884,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-2,Educación secundaria baja,,Mujeres,1415,1721,1916,1762,2649,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Total,1270,1308,1587,1688,1648,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Hombres,514,536,674,659,615,
Rep.Dom,"𝐼𝐺𝑛,𝑔𝑀",CINE-3,Educación secundaria alta,,Mujeres,756,772,913,1029,1033,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Total,176919,176562,183172,162059,165825,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Hombres,89962,89894,93041,80382,83122,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-1,Educación primaria,,Mujeres,86957,86668,90131,81677,82703,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Total,162669,151706,158958,121163,138259,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Hombres,79638,72955,76992,55068,65396,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-2,Educación secundaria baja,,Mujeres,83031,78751,81966,66095,72863,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Total,101332,99849,106816,100375,86799,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Hombres,43302,42547,46920,42426,36169,
Rep.Dom,"𝐼𝐺𝑛,𝑔",CINE-3,Educación secundaria alta,,Mujeres,58030,57302,59896,57949,50630,
Uruguay,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Total,,,1060,1130,1273,
Uruguay,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,,,555,577,668,
Uruguay,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,,,505,553,605,
Uruguay,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,,,1027,1093,1221,
Uruguay,𝐼𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,,,33,37,52,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Total,,,643,634,688,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Hombres,,,337,357,351,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,,,306,277,337,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Urbano,,,627,611,665,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,1,Rural,,,16,23,23,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Total,,,630,652,657,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Hombres,,,334,340,353,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,,,296,312,304,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Urbano,,,610,638,637,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,2,Rural,,,20,14,20,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Total,,,717,671,756,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Hombres,,,375,352,401,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,,,342,319,355,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Urbano,,,692,648,732,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,3,Rural,,,25,23,24,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Total,,,802,724,748,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Hombres,,,414,373,395,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,,,388,351,353,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Urbano,,,785,696,725,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,4,Rural,,,17,28,23,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Total,,,869,810,829,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Hombres,,,460,416,410,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,,,409,394,419,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Urbano,,,847,790,795,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,5,Rural,,,22,20,34,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Total,,,978,887,907,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Hombres,,,501,461,457,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,,,477,426,450,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Urbano,,,949,865,884,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,6,Rural,,,29,22,23,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,,Total,,,4639,4378,4585,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,,Hombres,,,2421,2299,2367,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,,Mujeres,,,2218,2079,2218,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,,Urbano,,,4510,4248,4438,
Uruguay,𝐼𝑔𝑀,CINE-1,Educación primaria,,Rural,,,129,130,147,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,,63,76,202,217,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,,27,27,113,102,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,,36,49,89,115,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,,70,84,179,186,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,,30,34,100,93,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,,40,50,79,93,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,,69,99,165,184,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,,30,45,86,94,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,,39,54,79,90,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Total,,202,259,546,587,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,,87,106,299,289,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,,115,153,247,298,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Uruguay,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Total,,103,154,766,828,
Uruguay,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,,47,60,408,451,
Uruguay,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,,56,94,358,377,
Uruguay,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,,0,0,0,0,
Uruguay,𝐼𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,,0,0,0,0,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Total,,,,,72,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Hombres,,,,,45,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,,,,,27,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Urbano,,,,,71,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,1,Rural,,,,,1,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Total,,,,,35,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Hombres,,,,,15,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,,,,,20,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Urbano,,,,,35,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,2,Rural,,,,,0,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Total,,,,,37,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Hombres,,,,,19,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,,,,,18,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Urbano,,,,,36,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,3,Rural,,,,,1,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Total,,,,,24,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Hombres,,,,,20,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,,,,,4,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Urbano,,,,,24,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,4,Rural,,,,,0,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Total,,,,,15,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Hombres,,,,,10,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,,,,,5,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Urbano,,,,,15,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,5,Rural,,,,,0,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Total,,,,,14,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Hombres,,,,,8,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,,,,,6,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Urbano,,,,,14,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,6,Rural,,,,,0,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Total,,,,,197,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Hombres,,,,,117,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Mujeres,,,,,80,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Urbano,,,,,195,
Uruguay,𝐼𝑅𝑔𝑀,CINE-1,Educación primaria,,Rural,,,,,2,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,,,,,7,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,,,,,6,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,,,,,1,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,,,,,2,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,,,,,2,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,,,,,0,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,,,,,6,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,,,,,6,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,,,,,0,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Total,,,,,15,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,,,,,14,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,,,,,1,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Total,,,,,101,
Uruguay,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Hombres,,,,,61,
Uruguay,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Mujeres,,,,,40,
Uruguay,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Urbano,,,,,,
Uruguay,𝐼𝑅𝑔𝑀,CINE-3,Educación secundaria alta,,Rural,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Total,,,0,0,0,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Hombres,,,0,0,0,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Mujeres,,,0,0,0,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Urbano,,,0,0,0,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-02,Educación pre-primaria,,Rural,,,0,0,0,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Total,,,8,8,18,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Hombres,,,5,5,10,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,,,3,3,8,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Urbano,,,8,8,17,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,1,Rural,,,0,0,1,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Total,,,21,20,16,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Hombres,,,19,11,7,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,,,2,9,9,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Urbano,,,21,20,16,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,2,Rural,,,0,0,0,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Total,,,25,32,26,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Hombres,,,15,22,12,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,,,10,10,14,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Urbano,,,25,30,26,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,3,Rural,,,0,2,0,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Total,,,28,27,40,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Hombres,,,17,18,26,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,,,11,9,14,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Urbano,,,27,26,38,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,4,Rural,,,1,1,2,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Total,,,35,35,36,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Hombres,,,18,21,23,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,,,17,14,13,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Urbano,,,35,33,34,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,5,Rural,,,0,2,2,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Total,,,44,46,50,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Hombres,,,31,24,24,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,,,13,22,26,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Urbano,,,41,45,49,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,6,Rural,,,3,1,1,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Total,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Hombres,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Mujeres,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Urbano,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,7,Rural,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Total,,,161,168,186,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Hombres,,,105,101,102,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Mujeres,,,56,67,84,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Urbano,,,157,162,180,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-1,Educación primaria,,Rural,,,4,6,6,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Total,,,68,46,45,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Hombres,,,47,30,22,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Mujeres,,,21,16,23,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Urbano,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,1,Rural,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Total,,,34,41,30,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Hombres,,,24,26,20,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Mujeres,,,10,15,10,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Urbano,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,2,Rural,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Total,,,22,30,38,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Hombres,,,17,19,23,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Mujeres,,,5,11,15,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Urbano,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,3,Rural,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Total,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Hombres,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Mujeres,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Urbano,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,4,Rural,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Total,,,124,117,113,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Hombres,,,88,75,65,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Mujeres,,,36,42,48,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Urbano,,,,,,
Uruguay,𝐼𝑅𝑒𝑔𝑀,CINE-2,Educación secundaria baja,,Rural,,,,,,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Total,,,,,123,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Hombres,,,,,71,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Mujeres,,,,,52,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Urbano,,,,,117,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,1,Rural,,,,,6,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Total,,,,,92,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Hombres,,,,,48,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Mujeres,,,,,44,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Urbano,,,,,89,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,2,Rural,,,,,3,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Total,,,,,89,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Hombres,,,,,48,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Mujeres,,,,,41,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Urbano,,,,,85,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,3,Rural,,,,,4,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Total,,,,,100,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Hombres,,,,,53,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Mujeres,,,,,47,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Urbano,,,,,96,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,4,Rural,,,,,4,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Total,,,,,78,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Hombres,,,,,41,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Mujeres,,,,,37,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Urbano,,,,,74,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,5,Rural,,,,,4,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Total,,,,,0,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Hombres,,,,,0,
Uruguay,𝐼𝑅𝐴𝑔𝑀,CINE-1,Educación primaria,6,Mujeres,,,,,0,
