,País,Indicador,Definicion_indicador,Código CINE,Nivel CINE,Población,Year,value
2786,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Mujeres,2022,35.66
2787,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Urbano,2022,37.67
2788,Rep.Dom,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Rural,2022,44.38
2789,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2022,6.63
2790,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2022,6.72
2791,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2022,6.53
2792,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2022,5.76
2793,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2022,8.41
2794,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2022,7.68
2795,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2022,8.26
2796,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2022,7.21
2797,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2022,7.14
2798,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2022,10.02
2799,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2022,10.94
2800,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,11.91
2801,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,10.27
2802,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,11.02
2803,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2022,10.18
2804,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Total,2022,7.14
2805,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Hombres,2022,7.3
2806,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Mujeres,2022,6.98
2807,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Urbano,2022,6.53
2808,Rep.Dom,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,Total,Total,Rural,2022,8.63
2809,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Total,2022,5.06
2810,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Hombres,2022,4.71
2811,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-1,Educación primaria,Mujeres,2022,5.41
2812,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Total,2022,3.28
2813,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Hombres,2022,2.88
2814,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-2,Educación secundaria baja,Mujeres,2022,3.64
2815,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Total,2022,1.9
2816,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Hombres,2022,1.7
2817,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,CINE-3,Educación secundaria alta,Mujeres,2022,2.04
2818,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Total,2022,3.73
2819,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Hombres,2022,3.48
2820,Rep.Dom,8,Indicador 8 - Proporción de estudiantes en situación de movilidad promovidos del último grado de un nivel  respecto al total de estudiantes promovidos del mismo nivel.,Total,Total,Mujeres,2022,3.96
2821,Rep.Dom,4,Indicador 4 - Proporción de estudiantes en situación de movilidad matriculados oportunamente en el primer grado de primaria.,Total,Total,Total,2022,60.42
2822,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Total,2022,
2823,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Hombres,2022,
2824,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-02,Educación pre-primaria,Mujeres,2022,
2825,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Total,2022,
2826,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Hombres,2022,
2827,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-1,Educación primaria,Mujeres,2022,
2828,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Total,2022,
2829,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Hombres,2022,
2830,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-2,Educación secundaria baja,Mujeres,2022,
2831,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Total,2022,
2832,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2022,
2833,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2022,
2834,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,Total,Total,Total,2022,
2835,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Hombres,2022,
2836,Uruguay,3,Indicador 3 - Proporción de la matricula que corresponde a estudiantes en situación de movilidad,CINE-3,Educación secundaria alta,Mujeres,2022,
2837,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2022,4.5
2838,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2022,5.09
2839,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2022,3.85
2840,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Urbano,2022,4.59
2841,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-1,Educación primaria,Rural,2022,1.54
2842,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Total,2022,2.75
2843,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Hombres,2022,4.68
2844,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Mujeres,2022,0.4
2845,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Urbano,2022,
2846,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-2,Educación secundaria baja,Rural,2022,
2847,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Total,2022,13.19
2848,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,14.95
2849,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,11.17
2850,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,
2851,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Rural,2022,
2852,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,Total,Total,Total,2022,5.5
2853,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Hombres,2022,6.39
2854,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Mujeres,2022,4.51
2855,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Urbano,2022,
2856,Uruguay,5,Indicador 5 - Proporción de repetidores entre los estudiantes en situación de movilidad.,CINE-3,Educación secundaria alta,Rural,2022,
2857,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Total,2022,0.0
2858,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Hombres,2022,0.0
2859,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Mujeres,2022,0.0
2860,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Urbano,2022,0.0
2861,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-02,Educación pre-primaria,Rural,2022,0.0
2862,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Total,2022,4.06
2863,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Hombres,2022,4.31
2864,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Mujeres,2022,3.79
2865,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Urbano,2022,4.06
2866,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-1,Educación primaria,Rural,2022,4.08
2867,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Total,2022,19.25
2868,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Hombres,2022,22.49
2869,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Mujeres,2022,16.11
2870,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Urbano,2022,
2871,Uruguay,6,Indicador 6 - Proporción de estudiantes en situación de movilidad que superan la edad para el curso.,CINE-2,Educación secundaria baja,Rural,2022,
2872,Uruguay,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Total,2022,10.51
2873,Uruguay,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Hombres,2022,11.03
2874,Uruguay,7,Indicador 7 - Tasa de abandono intra anual de estudiantes en situación de movilidad.,CINE-1,Educación primaria,Mujeres,2022,9.96
